"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EXOC2",500.83188953757,-0.0246198933403611,0.109435945292938,-0.224970810773907,0.822001981849655,0.895488749064822
"HUS1B",2.05611848720401,0.123490103956264,0.850104089225815,0.145264686432371,0.884501895082887,NA
"FOXQ1",60.3528749060804,-0.36453580832039,0.26708539206921,-1.36486614073572,0.172295125976379,0.31730791250489
"FOXF2",0.916854636111994,-0.813800757337117,1.62782710211836,-0.499930709028056,0.617123868194478,NA
"FOXC1",383.43602463554,0.154069074553426,0.143374618029244,1.07459100272547,0.282557881804027,0.450718790423254
"GMDS",320.488932923777,-0.0630564032293071,0.124294457821031,-0.507314681078544,0.611934039165027,0.749701594840601
"MYLK4",3.98106302026385,0.786748346889474,0.857325471446332,0.917677560147848,0.358787699059983,0.530696273628552
"WRNIP1",774.851796854454,0.0253173342096093,0.101716335071,0.248901360749357,0.803437082691966,0.882661941928676
"SERPINB1",2265.04891570881,-0.0305365332033721,0.144787274237166,-0.210906195756903,0.832960469357628,0.902313238018327
"MIR4645",0.137331944497734,1.06595921480128,4.73997813692426,0.224886947578406,0.822067223559956,NA
"SERPINB9",64.1737227435884,1.26488083403884,0.309807237171495,4.08279950328811,4.44964102934408e-05,0.000453876687357907
"SERPINB6",1516.46319404931,-0.142758141869965,0.132330248933174,-1.07880203521763,0.280675987396201,0.448677427278179
"NQO2",59.0439419941529,-0.56741365476301,0.223816880859044,-2.5351691641184,0.0112393036256709,0.0397290898428275
"HTATSF1P2",27.9633764102831,-0.165342963776815,0.326641710868189,-0.506190600512548,0.612722852883388,0.750465897527818
"RIPK1",558.763440174178,0.850387407018925,0.152329202723911,5.58256323680897,2.36999393585491e-08,6.5213058944653e-07
"BPHL",130.293268465096,-0.165171658630622,0.151760280545997,-1.08837212237862,0.276430862902608,0.444582655773603
"TUBB2A",594.114316365504,-0.231883689796736,0.111540551570498,-2.07891826364312,0.037624863743555,0.10108349219922
"TUBB2B",16.3834152893126,-1.04652373625474,0.386221783174758,-2.70964451474557,0.00673553553863413,0.0268712625054892
"PSMG4",92.0726048476236,-0.446661718426595,0.220525331016318,-2.02544404476392,0.0428217886536335,0.111554069773772
"SLC22A23",413.95544536699,-0.438446172276969,0.188065048859237,-2.33135383175392,0.0197347098471599,0.0618317998149766
"PXDC1",641.112692464279,0.29641548381354,0.12563633093997,2.35931343740982,0.0183087842899351,0.0582738544750547
"FAM50B",53.2142028589917,-0.626391194073358,0.232369211752821,-2.69567207010054,0.00702467855616811,0.0277892211404587
"PRPF4B",808.19755055742,0.295375518605678,0.15502409760866,1.90535228498035,0.0567342932218741,0.138368412060782
"C6orf201",1.50554203158255,0.95805027097902,1.47886613082016,0.647827582911577,0.517096473072169,NA
"ECI2",272.220854509791,-0.0882633631877311,0.138527255966169,-0.637155212323606,0.524023747784257,0.679342028802528
"CDYL",532.501273707085,0.429597838776075,0.137051318040946,3.13457648504866,0.001721023820976,0.00912703197856155
"RPP40",95.3179618869853,-0.237782998453101,0.188964381761542,-1.25834824656619,0.208265839830014,0.362783941544356
